location_id,location,year,sex,ages,risk,exposure min,exposure mean,exposure max
60,Lithuania,2011,Both,Post Neonatal,Non-exclusive breastfeeding,84.72961995954742,264.2426585694084,643.4718908784329
61,Republic of Moldova,2011,Both,1 to 4,Discontinued breastfeeding,18.71406913964111,140.16418985956864,454.0510394679465
61,Republic of Moldova,2011,Both,Late Neonatal,Non-exclusive breastfeeding,18.512115969670504,62.92031336821941,157.64690958383756
61,Republic of Moldova,2011,Both,Post Neonatal,Discontinued breastfeeding,8.064179940387959,58.651817993162155,185.16324584114105
61,Republic of Moldova,2011,Both,Post Neonatal,Non-exclusive breastfeeding,142.44395224698533,485.4940777408322,1237.447931345412
62,Russian Federation,2011,Both,1 to 4,Discontinued breastfeeding,2246.7996670031775,10410.736898773755,26762.568558485105
62,Russian Federation,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1408.812676715412,2242.8655521810265,3367.0448769436784
62,Russian Federation,2011,Both,Post Neonatal,Discontinued breastfeeding,1606.2900079617646,5973.683297307802,12884.444888507547
62,Russian Federation,2011,Both,Post Neonatal,Non-exclusive breastfeeding,13560.908893411175,22272.230282643322,34195.01300172598
63,Ukraine,2011,Both,1 to 4,Discontinued breastfeeding,213.4962091079887,1320.0337929958505,4106.693937884282
63,Ukraine,2011,Both,Late Neonatal,Non-exclusive breastfeeding,119.10717035486742,484.21153445593905,1349.6858522322796
63,Ukraine,2011,Both,Post Neonatal,Discontinued breastfeeding,102.12252922584253,656.964639105305,1899.5410031441243
63,Ukraine,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1578.8523481651453,4309.386044651418,9705.742622291003
64,High-income,2011,Both,1 to 4,Discontinued breastfeeding,6829.999541781071,28845.487390533,68816.59975276786
64,High-income,2011,Both,Late Neonatal,Non-exclusive breastfeeding,6007.067284294567,9384.033768953119,13954.130680247743
64,High-income,2011,Both,Post Neonatal,Discontinued breastfeeding,4852.299096929999,18435.210770126778,41136.15470525339
64,High-income,2011,Both,Post Neonatal,Non-exclusive breastfeeding,51898.28661366238,90489.21848288768,147738.51730046258
65,High-income Asia Pacific,2011,Both,1 to 4,Discontinued breastfeeding,56.36687953198941,276.33751741933787,709.534871014077
65,High-income Asia Pacific,2011,Both,Late Neonatal,Non-exclusive breastfeeding,60.432508379426515,122.489655780797,221.57104736605123
65,High-income Asia Pacific,2011,Both,Post Neonatal,Discontinued breastfeeding,30.738632006904883,134.52228604043032,316.6279171397628
65,High-income Asia Pacific,2011,Both,Post Neonatal,Non-exclusive breastfeeding,518.5515039243041,961.7418837563545,1634.0485302844324
66,Brunei Darussalam,2011,Both,1 to 4,Discontinued breastfeeding,0.24090450937115215,1.7841322147477645,6.096604053716965
66,Brunei Darussalam,2011,Both,Late Neonatal,Non-exclusive breastfeeding,0.3001602172501703,0.9688625781688288,2.371880993256916
66,Brunei Darussalam,2011,Both,Post Neonatal,Discontinued breastfeeding,0.10672631319281883,0.807916245512389,2.623239357815599
66,Brunei Darussalam,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1.821936637111453,6.1753380928114225,15.659629508598595
67,Japan,2011,Both,1 to 4,Discontinued breastfeeding,21.910861005935374,110.5320589366804,287.85342102668324
67,Japan,2011,Both,Late Neonatal,Non-exclusive breastfeeding,27.408022586685565,63.96905510359,128.1821612296189
67,Japan,2011,Both,Post Neonatal,Discontinued breastfeeding,7.776425093042922,37.47985551979832,90.36057245301289
67,Japan,2011,Both,Post Neonatal,Non-exclusive breastfeeding,233.09040317425422,448.83051819887487,778.7018310564192
68,Republic of Korea,2011,Both,1 to 4,Discontinued breastfeeding,29.344809103202273,233.89674792978096,829.1503496517519
68,Republic of Korea,2011,Both,Late Neonatal,Non-exclusive breastfeeding,18.04088538289164,52.65879752929906,122.73974222072192
68,Republic of Korea,2011,Both,Post Neonatal,Discontinued breastfeeding,24.496165968046782,147.46166951385044,438.136634578512
68,Republic of Korea,2011,Both,Post Neonatal,Non-exclusive breastfeeding,148.59889341437548,444.9225922548307,1062.5308412299116
69,Singapore,2011,Both,1 to 4,Discontinued breastfeeding,1.8422415047797485,13.831686670905025,45.565684601581616
69,Singapore,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.2821227720749504,8.790239250288758,19.45751061789368
69,Singapore,2011,Both,Post Neonatal,Discontinued breastfeeding,0.8269268897221425,6.966516409757531,24.201741277275993
69,Singapore,2011,Both,Post Neonatal,Non-exclusive breastfeeding,21.24665189067796,71.44318049287392,183.49679874573647
70,Australasia,2011,Both,1 to 4,Discontinued breastfeeding,120.46147331777675,678.3275672716836,1922.9590226096143
70,Australasia,2011,Both,Late Neonatal,Non-exclusive breastfeeding,72.97555598146002,180.2883158397095,377.3387671164015
70,Australasia,2011,Both,Post Neonatal,Discontinued breastfeeding,61.58058010633016,323.4139407331269,888.3457816081952
70,Australasia,2011,Both,Post Neonatal,Non-exclusive breastfeeding,701.1360098708562,1744.9664279782858,3656.8104223832515
71,Australia,2011,Both,1 to 4,Discontinued breastfeeding,87.08619311053657,534.4441649842737,1608.2806275496196
71,Australia,2011,Both,Late Neonatal,Non-exclusive breastfeeding,45.636203725096024,143.54078196344906,350.9804003251856
71,Australia,2011,Both,Post Neonatal,Discontinued breastfeeding,43.16703334186249,334.60094558070074,1125.1093598433488
71,Australia,2011,Both,Post Neonatal,Non-exclusive breastfeeding,393.5368557107888,1449.4115479502755,3858.016067818474
72,New Zealand,2011,Both,1 to 4,Discontinued breastfeeding,29.37844411189137,172.74975374861697,528.3758299044378
72,New Zealand,2011,Both,Late Neonatal,Non-exclusive breastfeeding,17.50873406101544,43.720439798885295,92.2050729581083
72,New Zealand,2011,Both,Post Neonatal,Discontinued breastfeeding,8.745563094911311,54.39911973917082,157.30887625109972
72,New Zealand,2011,Both,Post Neonatal,Non-exclusive breastfeeding,160.25659128165097,419.29798447012513,912.1935526412358
73,Western Europe,2011,Both,1 to 4,Discontinued breastfeeding,3421.497929678654,17125.86379613218,46641.8439084826
73,Western Europe,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4236.537714296492,6595.760307382396,9852.248093144073
73,Western Europe,2011,Both,Post Neonatal,Discontinued breastfeeding,4837.712816153767,18635.41097918221,43155.88213114522
73,Western Europe,2011,Both,Post Neonatal,Non-exclusive breastfeeding,35769.00502245527,64009.91399772893,108525.78484274099
74,Andorra,2011,Both,1 to 4,Discontinued breastfeeding,0.24834249807191042,3.0941132759480334,13.492031868441593
74,Andorra,2011,Both,Late Neonatal,Non-exclusive breastfeeding,0.17761668790557214,0.9763484549193892,3.0899358113892674
74,Andorra,2011,Both,Post Neonatal,Discontinued breastfeeding,0.231640481474443,2.6334644617960827,10.326074716492652
74,Andorra,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1.4847129210884222,9.908539844593477,34.73407610844062
75,Austria,2011,Both,1 to 4,Discontinued breastfeeding,42.5666804866236,342.45729553236373,1215.8352365562118
75,Austria,2011,Both,Late Neonatal,Non-exclusive breastfeeding,42.95823889221732,119.40185095971043,269.0656264184811
75,Austria,2011,Both,Post Neonatal,Discontinued breastfeeding,69.36426095819586,442.99936693731206,1391.1181336791324
75,Austria,2011,Both,Post Neonatal,Non-exclusive breastfeeding,310.4712571414466,1158.4319296086153,3127.4379764256014
76,Belgium,2011,Both,1 to 4,Discontinued breastfeeding,92.98829001857493,609.4920846906201,1956.0646135631546
76,Belgium,2011,Both,Late Neonatal,Non-exclusive breastfeeding,70.32831253921034,202.17471332426928,458.6174197418148
76,Belgium,2011,Both,Post Neonatal,Discontinued breastfeeding,107.51732286061709,643.5329741657256,1889.8443154498625
76,Belgium,2011,Both,Post Neonatal,Non-exclusive breastfeeding,645.9412736358117,1944.8140733990679,4628.34556313946
77,Cyprus,2011,Both,1 to 4,Discontinued breastfeeding,7.35595105898367,60.699749086785815,218.5532452232857
77,Cyprus,2011,Both,Late Neonatal,Non-exclusive breastfeeding,7.460444116338492,20.49745503705104,45.921344466988245
77,Cyprus,2011,Both,Post Neonatal,Discontinued breastfeeding,6.421025986063793,53.279319539769304,175.5467303292919
77,Cyprus,2011,Both,Post Neonatal,Non-exclusive breastfeeding,54.40997788953798,207.32173822256675,562.098432930944
78,Denmark,2011,Both,1 to 4,Discontinued breastfeeding,30.41280940460878,239.63725189583425,840.2838082619721
78,Denmark,2011,Both,Late Neonatal,Non-exclusive breastfeeding,29.948969180360173,106.25636324856858,272.7659960127305
78,Denmark,2011,Both,Post Neonatal,Discontinued breastfeeding,24.864456797824477,201.73691845005916,670.7403621424329
78,Denmark,2011,Both,Post Neonatal,Non-exclusive breastfeeding,250.63534279100762,1024.0516222331958,2860.1651144124266
79,Finland,2011,Both,1 to 4,Discontinued breastfeeding,29.02543118056612,228.40574152835268,799.0998931894495
79,Finland,2011,Both,Late Neonatal,Non-exclusive breastfeeding,26.93685876937285,101.48635783315976,270.0235305002569
79,Finland,2011,Both,Post Neonatal,Discontinued breastfeeding,26.621301336988274,225.32976508806627,776.6370551454413
79,Finland,2011,Both,Post Neonatal,Non-exclusive breastfeeding,245.2229995729988,1010.0775745811346,2896.465161679451
80,France,2011,Both,1 to 4,Discontinued breastfeeding,424.77491044951825,2807.655210388968,9108.514895922797
80,France,2011,Both,Late Neonatal,Non-exclusive breastfeeding,445.1966646129216,1079.0626832525502,2201.6982495581774
80,France,2011,Both,Post Neonatal,Discontinued breastfeeding,682.0891478914737,3943.076358663371,11580.923266184423
80,France,2011,Both,Post Neonatal,Non-exclusive breastfeeding,3369.1711267168866,10465.258498371648,25470.487960834413
81,Germany,2011,Both,1 to 4,Discontinued breastfeeding,458.13232078899244,3047.9298693980363,9864.386165574399
81,Germany,2011,Both,Late Neonatal,Non-exclusive breastfeeding,427.99062933999176,1200.2841275948847,2698.582237361209
81,Germany,2011,Both,Post Neonatal,Discontinued breastfeeding,518.4499158863913,2975.85754416113,8788.681454917736
81,Germany,2011,Both,Post Neonatal,Non-exclusive breastfeeding,3995.9175711908265,12559.173219437665,31057.488336167236
82,Greece,2011,Both,1 to 4,Discontinued breastfeeding,57.50011233126128,472.1012844634018,1674.181915271317
82,Greece,2011,Both,Late Neonatal,Non-exclusive breastfeeding,61.29582639747166,175.8335923344323,402.39430171552124
82,Greece,2011,Both,Post Neonatal,Discontinued breastfeeding,55.41563250812794,502.35944196063963,1789.9882184765786
82,Greece,2011,Both,Post Neonatal,Non-exclusive breastfeeding,435.37056285090983,2041.2037253119784,6151.685056654745
83,Iceland,2011,Both,1 to 4,Discontinued breastfeeding,3.054341971276311,22.758971941281327,78.32094284716072
83,Iceland,2011,Both,Late Neonatal,Non-exclusive breastfeeding,2.6754837729688377,8.131010177095456,19.4059362712437
83,Iceland,2011,Both,Post Neonatal,Discontinued breastfeeding,3.416335877679721,22.55557562191346,71.33787127698291
83,Iceland,2011,Both,Post Neonatal,Non-exclusive breastfeeding,21.06137525539794,81.83635649685576,225.325602569605
84,Ireland,2011,Both,1 to 4,Discontinued breastfeeding,35.06292645102926,276.17442333394,971.4316631143612
84,Ireland,2011,Both,Late Neonatal,Non-exclusive breastfeeding,39.637655586854414,110.87113872554818,249.18521211244357
84,Ireland,2011,Both,Post Neonatal,Discontinued breastfeeding,60.32028155150306,364.0935652883883,1064.262381703198
84,Ireland,2011,Both,Post Neonatal,Non-exclusive breastfeeding,322.27464034036234,1010.5174975700616,2441.674878176389
85,Israel,2011,Both,1 to 4,Discontinued breastfeeding,86.49633801560255,615.4209707328932,2054.7467196685443
85,Israel,2011,Both,Late Neonatal,Non-exclusive breastfeeding,77.05575966844847,238.5542004649323,567.4087241573692
85,Israel,2011,Both,Post Neonatal,Discontinued breastfeeding,104.14593881091884,561.640004688615,1604.547188675791
85,Israel,2011,Both,Post Neonatal,Non-exclusive breastfeeding,805.4150978070505,2183.5172100750633,4916.1289178005945
86,Italy,2011,Both,1 to 4,Discontinued breastfeeding,378.16233456281753,2260.213696039505,6896.808135618967
86,Italy,2011,Both,Late Neonatal,Non-exclusive breastfeeding,455.9777113664793,792.2691309355192,1280.178918565812
86,Italy,2011,Both,Post Neonatal,Discontinued breastfeeding,453.6962527479329,1915.8013425985018,4595.886041668177
86,Italy,2011,Both,Post Neonatal,Non-exclusive breastfeeding,4014.182959300179,7924.218551133149,14198.987345281743
87,Luxembourg,2011,Both,1 to 4,Discontinued breastfeeding,3.344593344788689,24.20337078107081,82.29751100584419
87,Luxembourg,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.5898427182672754,9.357653387219203,19.85260974049261
87,Luxembourg,2011,Both,Post Neonatal,Discontinued breastfeeding,3.4355078125357044,27.505914468044292,92.9581283516302
87,Luxembourg,2011,Both,Post Neonatal,Non-exclusive breastfeeding,23.63371201174145,97.21312092852487,275.53823770498343
88,Malta,2011,Both,1 to 4,Discontinued breastfeeding,1.6080918281944947,13.713134646398656,50.07017417340606
88,Malta,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.6493780302631307,5.6353410203145735,14.27847685325829
88,Malta,2011,Both,Post Neonatal,Discontinued breastfeeding,1.8195808608520083,13.189380416937443,42.60276890527929
88,Malta,2011,Both,Post Neonatal,Non-exclusive breastfeeding,14.006309373696656,51.93858822587864,139.681670043852
89,Netherlands,2011,Both,1 to 4,Discontinued breastfeeding,73.81089997836494,638.4418275402102,2338.3784052486303
89,Netherlands,2011,Both,Late Neonatal,Non-exclusive breastfeeding,93.08326004630786,300.44813817841685,735.8895374923261
89,Netherlands,2011,Both,Post Neonatal,Discontinued breastfeeding,110.68501353374043,712.4313508508787,2301.491767493715
89,Netherlands,2011,Both,Post Neonatal,Non-exclusive breastfeeding,847.7837948057694,3211.769899293721,8724.31860317912
90,Norway,2011,Both,1 to 4,Discontinued breastfeeding,37.52732464859549,227.90620069417707,705.3446401661738
90,Norway,2011,Both,Late Neonatal,Non-exclusive breastfeeding,34.2430289636934,72.2166974154796,136.40224539171433
90,Norway,2011,Both,Post Neonatal,Discontinued breastfeeding,34.61203641133926,173.3855546185774,487.5733460557048
90,Norway,2011,Both,Post Neonatal,Non-exclusive breastfeeding,280.5619735531051,705.2557410574975,1525.06533385535
91,Portugal,2011,Both,1 to 4,Discontinued breastfeeding,45.86061471892874,318.45374080571924,1048.6550227154642
91,Portugal,2011,Both,Late Neonatal,Non-exclusive breastfeeding,67.0838227012691,185.77473675745685,417.5959207595779
91,Portugal,2011,Both,Post Neonatal,Discontinued breastfeeding,76.78497511294078,447.24905297433156,1318.824405768137
91,Portugal,2011,Both,Post Neonatal,Non-exclusive breastfeeding,544.193608479751,1750.7663952870632,4303.03473539429
92,Spain,2011,Both,1 to 4,Discontinued breastfeeding,254.8753323755074,1913.2614771417486,6525.165358483294
92,Spain,2011,Both,Late Neonatal,Non-exclusive breastfeeding,275.06732087176755,853.7248938344919,2014.849891638171
92,Spain,2011,Both,Post Neonatal,Discontinued breastfeeding,332.41319053908535,1937.5170197693528,5656.4288847980815
92,Spain,2011,Both,Post Neonatal,Non-exclusive breastfeeding,2791.593685476783,8314.149737775742,19623.704032909427
93,Sweden,2011,Both,1 to 4,Discontinued breastfeeding,73.81507327149134,483.9426704315122,1539.874540628753
93,Sweden,2011,Both,Late Neonatal,Non-exclusive breastfeeding,53.13114894826926,163.68821829377825,392.24590496274044
93,Sweden,2011,Both,Post Neonatal,Discontinued breastfeeding,58.64049379494154,484.92990121584813,1665.2860896739576
93,Sweden,2011,Both,Post Neonatal,Non-exclusive breastfeeding,391.1427134213781,1640.5745323686274,4687.3601115791425
94,Switzerland,2011,Both,1 to 4,Discontinued breastfeeding,34.08071422867365,275.25567250763146,970.1692851996081
94,Switzerland,2011,Both,Late Neonatal,Non-exclusive breastfeeding,55.59102682789413,143.83065321418013,310.95925972996844
94,Switzerland,2011,Both,Post Neonatal,Discontinued breastfeeding,51.681833228574504,351.03221571152716,1054.7803120116853
94,Switzerland,2011,Both,Post Neonatal,Non-exclusive breastfeeding,395.63702997683407,1331.4204479551754,3328.4402582620182
95,United Kingdom,2011,Both,1 to 4,Discontinued breastfeeding,594.4114285975644,3218.611961113007,9013.993928448792
95,United Kingdom,2011,Both,Late Neonatal,Non-exclusive breastfeeding,578.8493088367535,1095.6599761721511,1912.5854012202676
95,United Kingdom,2011,Both,Post Neonatal,Discontinued breastfeeding,825.2725404133945,3598.7680289978944,9095.72536544793
95,United Kingdom,2011,Both,Post Neonatal,Non-exclusive breastfeeding,4838.701051748082,10612.366695561672,20686.301548906697
96,Southern Latin America,2011,Both,1 to 4,Discontinued breastfeeding,556.0210604551529,2819.355464435257,7559.020611107672
96,Southern Latin America,2011,Both,Late Neonatal,Non-exclusive breastfeeding,449.4251844886572,917.5712779812555,1676.502029179678
96,Southern Latin America,2011,Both,Post Neonatal,Discontinued breastfeeding,244.72784987389468,1191.4370779834867,3122.986687133664
